,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change,Gain,Loss,bol_middle_band,bol_upper_band,bol_lower_band,rsi,ema10,momemntum,rate of change,ema14
201,201,201,201,2018-01-03,41.20023047498334,41.68260827695797,41.064116149180464,41.12858963012695,118071600,0.0,0.0,-0.007167816162109375,0.0,0.007167816162109375,41.091217803955075,42.139551686616386,40.042883921293765,51.52208041972478,41.09114424078342,-0.5516242980957031,4012.8589630126953,41.09114424078342
202,202,202,202,2018-01-04,41.202623778415855,41.42471006872593,41.09277762330769,41.319637298583984,89738400,0.0,0.0,0.19104766845703125,0.19104766845703125,0.0,41.13169498443604,42.14887120416866,40.11451876470342,52.15429727473107,41.1216099818235,-0.315216064453125,4031.9637298583984,41.1216099818235
203,203,203,203,2018-01-05,41.41754532352223,41.87842838393525,41.32441330570894,41.79007339477539,94640000,0.0,0.0,0.47043609619140625,0.47043609619140625,0.0,41.20321617126465,42.193715027601,40.2127173149283,57.10640932140195,41.21073843688375,-0.0023765563964914804,4079.007339477539,41.21073843688375
204,204,204,204,2018-01-08,41.63485336303711,41.93574057091711,41.53455398327199,41.63485336303711,82271200,0.0,0.0,-0.15522003173828125,0.0,0.15522003173828125,41.26327495574951,42.20372026248158,40.322829649017436,51.029342536120005,41.2672870937042,-0.15759658813477273,4063.485336303711,41.2672870937042
205,205,205,205,2018-01-09,41.68260992608285,41.80439681649376,41.410377619901816,41.63007354736328,86336000,0.0,0.0,-0.004779815673828125,0.0,0.004779815673828125,41.32249717712402,42.19558641627191,40.44940793797613,43.48100351279309,41.31565862085874,0.8978919982910156,4063.007354736328,41.31565862085874
206,206,206,206,2018-01-10,41.35067577194376,41.62290806661124,41.312466835617336,41.62051773071289,95839600,0.0,0.0,-0.009555816650390625,0.0,0.009555816650390625,41.341839981079104,42.223391988450814,40.460287973707395,49.1191512691224,41.35630650217263,0.8811721801757812,4062.051773071289,41.35630650217263
207,207,207,207,2018-01-11,41.692160735633806,41.907083280752495,41.66828288204612,41.85693359375,74670800,0.0,0.0,0.23641586303710938,0.23641586303710938,0.0,41.38458518981933,42.27903667290154,40.490133706737126,53.1020114559744,41.42305678104962,1.0029640197753906,4085.693359375,41.42305678104962
208,208,208,208,2018-01-12,42.07185244505125,42.35363880996836,41.94528852539171,42.289161682128906,101672400,0.0,0.0,0.43222808837890625,0.43222808837890625,0.0,41.442136192321776,42.41157591097297,40.47269647367058,56.4436918033824,41.53853743452686,1.8769683837890696,4128.916168212891,41.53853743452686
209,209,209,209,2018-01-16,42.48257671270209,42.8383905116757,42.0622894489819,42.0742301940918,118263600,0.0,0.0,-0.21493148803710938,0.0,0.21493148803710938,41.48953742980957,42.48519291209763,40.493881947521515,53.46237172017528,41.60996313580219,0.9384727478027344,4107.42301940918,41.60996313580219
210,210,210,210,2018-01-17,42.064681988004736,42.80496456208129,41.80678080555925,42.76914596557617,137547200,0.0,0.0,0.694915771484375,0.694915771484375,0.0,41.55078964233398,42.69386482986998,40.40771445479798,77.49810492143652,41.76452084643872,1.6405563354492188,4176.914596557617,41.76452084643872
211,211,211,211,2018-01-18,42.83362216042931,43.00794905797375,42.56616690605528,42.80735397338867,124773600,0.0,0.0,0.0382080078125,0.0382080078125,0.0,41.58469924926758,42.831127610380605,40.338270888154554,77.68513922338853,41.90356526336538,1.4877166748046875,4180.735397338867,41.90356526336538
212,212,212,212,2018-01-19,42.65213634877975,42.88377301068296,42.36557661931531,42.61631774902344,129700400,0.0,0.0,-0.19103622436523438,0.0,0.19103622436523438,41.631504440307616,42.95742212390389,40.30558675671134,73.12014252756208,41.99859892811979,0.8262443542480469,4161.631774902344,41.99859892811979
213,213,213,213,2018-01-22,42.33930288226736,42.45392603026888,42.17214336563928,42.26766204833984,108434400,0.0,0.0,-0.34865570068360086,0.0,0.34865570068360086,41.66314487457275,43.018073840290995,40.30821590885451,74.95142065099395,42.0344740108158,0.6328086853027273,4126.7662048339835,42.0344740108158
214,214,214,214,2018-01-23,42.33930447580902,42.850337099479766,42.224681323493385,42.27721405029297,130756400,0.0,0.0,0.009552001953132105,0.009552001953132105,0.0,41.68738307952881,43.068077848520964,40.30668831053665,68.99799370174716,42.06683934941276,0.6471405029296875,4127.721405029297,42.06683934941276
215,215,215,215,2018-01-24,42.32736269279526,42.33930343924096,41.36022053156152,41.603797912597656,204420400,0.0,0.0,-0.6734161376953125,0.0,0.6734161376953125,41.6779504776001,43.0582181569345,40.2976827982657,56.47352399204714,42.00510049117074,-0.016719818115234375,4060.3797912597656,42.005100491170744
216,216,216,216,2018-01-25,41.67305341802241,41.77812616928002,40.7226289164003,40.86113357543945,166116000,0.0,0.0,-0.7426643371582031,0.0,0.7426643371582031,41.684398078918456,43.04785519733055,40.32094096050636,44.57008464224018,41.85257156907324,-0.9958000183105469,3986.1133575439453,41.85257156907324
217,217,217,217,2018-01-26,41.07366327229551,41.07366327229551,40.61038997563416,40.95664978027344,156572000,0.0,0.0,0.09551620483398438,0.09551620483398438,0.0,41.69526329040527,43.03131744559811,40.35920913521243,39.16814494498231,41.7331153305666,-1.3325119018554688,3995.6649780273438,41.7331153305666
218,218,218,218,2018-01-29,40.63427352878554,40.63427352878554,39.89638122921719,40.10891342163086,202561600,0.0,0.0,-0.8477363586425781,0.0,0.8477363586425781,41.658010482788086,43.12263848175244,40.19338248382373,33.193056993425444,41.51655507604183,-1.9653167724609375,3910.891342163086,41.51655507604183
219,219,219,219,2018-01-30,39.52862444719905,39.96801624784587,39.3304197053867,39.87249755859375,184192800,0.0,0.0,-0.23641586303710938,0.0,0.23641586303710938,41.63102569580078,43.203594210372295,40.058457181229265,31.581589984921152,41.29734740704876,-2.896648406982422,3887.249755859375,41.29734740704876
220,220,220,220,2018-01-31,39.84861795224449,40.22353629512023,39.76026297831016,39.98234558105469,129915600,0.0,0.0,0.1098480224609375,0.1098480224609375,0.0,41.57335510253906,43.29367712262098,39.853033082457145,33.18630118750714,41.12201383024956,-2.8250083923339844,3898.2345581054688,41.12201383024956
221,221,221,221,2018-02-01,39.92025342655122,40.26651319968979,39.82234441012185,40.06592178344727,188923200,0.0,0.0,0.08357620239258523,0.08357620239258523,0.0,41.52022171020508,43.35530795455131,39.68513546585885,31.02219196930602,40.98120155734259,-2.5503959655761648,3906.5921783447275,40.98120155734259
222,222,222,222,2018-02-02,39.64086728675343,39.83190833978794,38.2319463527583,38.32746505737305,346375200,0.0,0.0,-1.7384567260742259,0.0,1.7384567260742259,41.37061309814453,43.67928227579749,39.06194392049157,17.122462405003574,40.62737002401332,-3.9401969909667898,3732.7465057373047,40.62737002401332
223,223,223,223,2018-02-05,37.99314218891209,39.13460772202146,37.25285954806333,37.369873046875,290954000,0.0,0.0,-0.9575920104980469,0.0,0.9575920104980469,41.149603080749515,44.03631173596977,38.26289442552926,15.243480716516785,40.19303709372821,-4.907341003417969,3636.9873046875,40.19303709372821
224,224,224,224,2018-02-06,36.97346299374346,39.09639821017669,36.77525824258208,38.93162536621094,272975200,0.0,0.0,1.5617523193359375,1.5617523193359375,0.0,41.014441680908206,44.04862350373057,37.980259858085844,24.867000213359375,40.02484886339258,-2.6721725463867188,3793.1625366210938,40.02484886339258
225,225,225,225,2018-02-07,38.945951422353694,39.01997895395672,37.98597655963744,38.09820938110352,206434400,0.0,0.0,-0.8334159851074148,0.0,0.8334159851074148,40.83784847259521,44.112451520453355,37.56324542473707,22.067918134762976,39.76796359908737,-2.7629241943359304,3709.8209381103525,39.76796359908737
226,226,226,226,2018-02-08,38.27731096317277,38.44686083472415,37.02122228742287,37.04987716674805,217562000,0.0,0.0,-1.0483322143554759,0.0,1.0483322143554759,40.609316444396974,44.25474325364635,36.963889635147595,20.030782337165675,39.40555207477546,-3.9067726135253906,3604.9877166748047,39.405552074775464
227,227,227,227,2018-02-09,37.66130347394893,37.857916249032286,36.0236466350082,37.5030517578125,282690400,0.1575,0.0,0.4531745910644531,0.4531745910644531,0.0,40.391622352600095,44.23007032468028,36.55317438051991,24.633252528928836,39.151885365847065,-2.6058616638183594,3650.30517578125,39.151885365847065
228,228,228,228,2018-02-12,38.00418345975842,39.296565325071896,37.76680585478445,39.013633728027344,243278000,0.0,0.0,1.5105819702148438,1.5105819702148438,0.0,40.22784595489502,44.00688430137894,36.448807608411094,35.019111171192264,39.13345181413777,-0.8588638305664062,3801.3633728027344,39.13345181413777
229,229,229,229,2018-02-13,38.831404914372605,39.50277295582453,38.75947197088463,39.40446472167969,130196800,0.0,0.0,0.39083099365234375,0.39083099365234375,0.0,40.09435768127442,43.78987639916435,36.398838963384485,39.63546086031095,39.1695868684767,-0.577880859375,3840.4464721679688,39.1695868684767
230,230,230,230,2018-02-14,39.09274822517524,40.171731138923015,39.05438716882404,40.1309700012207,162579600,0.0,0.0,0.7265052795410156,0.7265052795410156,0.0,39.96244888305664,43.44672856724348,36.47816919886979,46.553795275908115,39.2977712861759,0.0650482177734304,3913.0970001220703,39.2977712861759
231,231,231,231,2018-02-15,40.71122447980692,41.50247938490463,40.52180463599378,41.4785041809082,204588800,0.0,0.0,1.3475341796875,1.3475341796875,0.0,39.896006393432614,43.205183449910955,36.586829336954274,52.202706797716026,39.58853567214021,3.1510391235351562,4047.8504180908203,39.58853567214021
232,232,232,232,2018-02-16,41.32744837371453,41.91729404618102,41.18598258635951,41.34423065185547,160704400,0.0,0.0,-0.13427352905273438,0.0,0.13427352905273438,39.832402038574216,42.97280572283872,36.69199835430971,55.548351879182924,39.82262833610224,3.9743576049804688,4034.423065185547,39.82262833610224
233,233,233,233,2018-02-20,41.253116115077134,41.78301458931453,41.10205732912692,41.20516204833984,135722000,0.0,0.0,-0.1390686035156321,0.0,0.1390686035156321,39.77927703857422,42.78471539942398,36.77383867772446,56.03838431606802,40.0069661644006,2.273536682128899,4020.5162048339835,40.006966164400595
234,234,234,234,2018-02-21,41.44013594362733,41.749442757128186,41.00374555923245,41.01813507080078,149886400,0.0,0.0,-0.1870269775390554,0.0,0.1870269775390554,39.71632308959961,42.556278736937756,36.87636744226147,54.66062885516392,40.14178868525396,2.9199256896972585,4001.813507080078,40.14178868525396
235,235,235,235,2018-02-22,41.19318184869337,41.70869458430595,41.17160306262473,41.36102294921875,123967600,0.0,0.0,0.34288787841796875,0.34288787841796875,0.0,39.70418434143066,42.51334257629761,36.89502610656371,55.694537954808375,40.304353253782594,4.311145782470703,4036.102294921875,40.304353253782594
236,236,236,236,2018-02-23,41.64155443482655,42.11630597935547,41.61038264084078,42.08034133911133,135249600,0.0,0.0,0.7193183898925781,0.7193183898925781,0.0,39.765144729614256,42.72272685854766,36.80756260068085,68.12581804353465,40.54115166515976,4.577289581298828,4108.034133911133,40.54115166515976
237,237,237,237,2018-02-26,42.28414679991227,43.013058157625146,42.25057858591222,42.912353515625,152648800,0.0,0.0,0.8320121765136719,0.8320121765136719,0.0,39.86292991638184,43.09159086862227,36.634268964141405,77.09804869460385,40.85731191188846,3.8987197875976562,4191.2353515625,40.85731191188846
238,238,238,238,2018-02-27,42.94352989657018,43.27441556746154,42.7181417247683,42.77328872680664,155712400,0.0,0.0,-0.13906478881835938,0.0,0.13906478881835938,39.996148681640626,43.467867898813196,36.52442946446806,71.81764729585866,41.11277548721089,3.368824005126953,4177.328872680664,41.11277548721089
239,239,239,239,2018-02-28,42.98188407200011,43.30797684430437,42.69175959334353,42.70854187011719,151128400,0.0,0.0,-0.06474685668945312,0.0,0.06474685668945312,40.1379508972168,43.80618677133471,36.469715023098885,78.68778368616714,41.32554433826506,2.5775718688964844,4170.854187011719,41.32554433826506
240,240,240,240,2018-03-01,42.80924755313566,43.106568624717845,41.39937894727503,41.96044921875,195208000,0.0,0.0,-0.7480926513671875,0.0,0.7480926513671875,40.236856079101564,43.98959825997632,36.48411389822681,81.74205941170234,41.41019832232972,0.4819450378417969,4096.044921875,41.41019832232972
241,241,241,241,2018-03-02,41.43294210156273,42.27215098347481,41.34901974990737,42.25057220458984,153816000,0.0,0.0,0.29012298583983664,0.29012298583983664,0.0,40.346088600158694,44.19950340973477,36.49267379058262,81.3489056772589,41.52224817329774,0.9063415527343679,4125.0572204589835,41.52224817329774
242,242,242,242,2018-03-05,42.010802867284376,42.61743077607207,41.84535822694941,42.3968391418457,113605600,0.0,0.0,0.14626693725586648,0.14626693725586648,0.0,40.549557304382326,44.38463597077701,36.71447863798764,77.24984253299125,41.63886030243747,1.1916770935058665,4139.68391418457,41.63886030243747
243,243,243,243,2018-03-06,42.65819142595522,42.73971370445176,42.23139401657838,42.360870361328125,95154000,0.0,0.0,-0.035968780517578125,0.0,0.035968780517578125,40.79910717010498,44.415063523707204,37.18315081650276,75.25594733754806,41.735128310289554,1.3427352905273438,4136.0870361328125,41.735128310289554
244,244,244,244,2018-03-07,41.94605732998318,42.1642525126094,41.785409215124616,41.96763610839844,126814000,0.0,0.0,-0.3932342529296875,0.0,0.3932342529296875,40.950907707214355,44.493915733368276,37.407899681060435,66.63761675541748,41.7661293500374,0.6066131591796875,4096.763610839844,41.7661293500374
245,245,245,245,2018-03-08,42.07554552635035,42.4687747870205,41.977240955178814,42.42561721801758,95096400,0.0,0.0,0.4579811096191406,0.4579811096191406,0.0,41.167278099060056,44.50762407215361,37.8269321259665,60.22785694512187,41.8540610657681,0.34527587890625,4142.561721801758,41.8540610657681
246,246,246,246,2018-03-09,42.67018488569273,43.15932226151232,42.53351194237395,43.15452575683594,128740800,0.0,0.0,0.7289085388183594,0.7289085388183594,0.0,41.472510528564456,44.3276681692284,38.61735288790051,67.32438975952525,42.02745635791048,0.2421722412109375,4215.452575683594,42.02745635791048
247,247,247,247,2018-03-12,43.22885662959924,43.73238353708592,43.209677927544064,43.57173538208008,128828400,0.0,0.0,0.4172096252441406,0.4172096252441406,0.0,41.77594470977783,44.11790592665489,39.43398349290077,71.5031919458566,42.23336022779976,0.7984466552734375,4257.173538208008,42.233360227799764
248,248,248,248,2018-03-13,43.78033688064543,43.99853211416766,42.977096118989465,43.152130126953125,126774000,0.0,0.0,-0.4196052551269531,0.0,0.4196052551269531,41.98286952972412,44.020461454142804,39.945277605305435,68.6036504011291,42.355862881020215,0.4435882568359375,4215.2130126953125,42.355862881020215
249,249,249,249,2018-03-14,43.23604310094164,43.28399716218293,42.6342081075833,42.7852668762207,117473600,0.0,0.0,-0.3668632507324219,0.0,0.3668632507324219,42.15190963745117,43.83185578564122,40.47196348926112,62.364525950942884,42.41311674704695,0.8248176574707031,4178.52668762207,42.41311674704695
250,250,250,250,2018-03-15,42.79965243441112,43.21686044752813,42.69655138638434,42.83561706542969,90975200,0.0,0.0,0.050350189208984375,0.050350189208984375,0.0,42.287141990661624,43.70735327701294,40.866930704310306,57.418588530640534,42.46945012283132,0.5850448608398509,4183.561706542969,42.46945012283132
251,251,251,251,2018-03-16,42.83562162281216,42.94831569020722,42.58865470711506,42.684566497802734,157618800,0.0,0.0,-0.15105056762695312,0.0,0.15105056762695312,42.34744510650635,43.7265822842886,40.9683079287241,47.41706786398654,42.49813230616084,0.28772735595703125,4168.456649780273,42.49813230616084
252,252,252,252,2018-03-19,42.51673518720632,42.55269983029853,41.63916130914087,42.03239059448242,133787200,0.0,0.0,-0.6521759033203125,0.0,0.6521759033203125,42.381853103637695,43.690978630645105,41.072727576630285,42.474489005164195,42.43603341127039,-0.3284797668457031,4103.239059448242,42.43603341127039
253,253,253,253,2018-03-20,42.01799011230469,42.39203690491774,41.94605719249596,42.01799011230469,78597600,0.0,0.0,-0.014400482177734375,0.0,0.014400482177734375,42.42249450683594,43.62829201843491,41.216696995236966,42.91339199170703,42.380294304741625,0.05035400390625,4101.799011230469,42.380294304741625
254,254,254,254,2018-03-21,41.97004267693671,41.982032109619226,41.06369717778827,41.06609725952149,148219600,0.0,0.0,-0.951892852783196,0.0,0.951892852783196,42.424892616271975,43.619527323777994,41.23025790876596,41.1904398674033,42.2050680320456,-1.3595199584960866,4006.6097259521493,42.2050680320456
255,255,255,255,2018-03-22,40.76157462925708,41.4041671084319,40.42589253695089,40.485836029052734,165963200,0.0,0.0,-0.5802612304687571,0.0,0.5802612304687571,42.381133270263675,43.777839134356405,40.984427406170944,33.55683371614181,41.97583709831322,-2.668689727783203,3948.5836029052734,41.97583709831322
256,256,256,256,2018-03-23,40.37554416242322,40.742398093807886,39.54832458496094,39.54832458496094,164115200,0.0,0.0,-0.9375114440917969,0.0,0.9375114440917969,42.254532432556154,44.122743392835915,40.38632147227639,26.869227924162203,41.65216876319958,-4.023410797119141,3854.8324584960938,41.65216876319958
257,257,257,257,2018-03-26,40.29880635852251,41.504868939334216,39.9079736800352,41.425743103027344,150164800,0.0,0.0,1.8774185180664062,1.8774185180664062,0.0,42.18020191192627,44.05617079961966,40.30423302423288,44.15462402246413,41.62197867517661,-1.7263870239257812,4042.5743103027344,41.621978675176614
258,258,258,258,2018-03-27,41.6439482417126,41.99641632860671,40.02307725352426,40.363555908203125,163690400,0.0,0.0,-1.0621871948242188,0.0,1.0621871948242188,42.059715270996094,44.07384067765581,40.04558986433638,40.74691842676929,41.454188972913485,-2.421710968017578,3936.3555908203125,41.454188972913485
259,259,259,259,2018-03-28,40.10219518212522,40.76637008191326,39.60826140532745,39.91756820678711,166674000,0.0,0.0,-0.4459877014160156,0.0,0.4459877014160156,41.92016658782959,44.11576263690027,39.72457053875891,35.51235923760903,41.24930620409664,-2.918048858642578,3891.756820678711,41.249306204096634
260,260,260,260,2018-03-29,40.23647530662771,41.181185474365726,40.01828008338649,40.22928237915039,153594000,0.0,0.0,0.31171417236328125,0.31171417236328125,0.0,41.83360824584961,44.15052305439524,39.516693437303985,32.24678162361839,41.11330302743714,-2.4552841186523438,3922.928237915039,41.11330302743714
261,261,261,261,2018-04-02,39.95594485866108,40.507425868306925,39.43563564419068,39.96553421020508,150347200,0.0,0.0,-0.2637481689453125,0.0,0.2637481689453125,41.71935634613037,44.1659329171704,39.272779775090335,27.698659764338203,40.96026718513953,-2.0668563842773438,3896.553421020508,40.96026718513953
262,262,262,262,2018-04-03,40.195714993745085,40.4618642918781,39.5339400415559,40.37554550170898,121112000,0.0,0.0,0.41001129150389914,0.41001129150389914,0.0,41.61829166412353,44.11163303259848,39.12495029564858,32.808745358326945,40.882304294015455,-1.6424446105957102,3937.5545501708975,40.882304294015455
263,263,263,263,2018-04-04,39.5339429682856,41.24352930266831,39.50756767881853,41.14762115478516,138422000,0.0,0.0,0.7720756530761861,0.7720756530761861,0.0,41.55762920379639,44.03455664150019,39.08070176609259,40.34496423377796,40.91767987545141,0.08152389526367188,4014.7621154785165,40.91767987545141
264,264,264,264,2018-04-05,41.38019849202493,41.77582413939277,41.26031148874244,41.43294906616211,107732800,0.0,0.0,0.285327911376946,0.285327911376946,0.0,41.53089485168457,44.00100278446531,39.06078691890384,41.95326912597903,40.98638243421284,0.947113037109375,4043.294906616211,40.98638243421284
265,265,265,265,2018-04-06,40.99415594670021,41.35621332430991,40.32998102532495,40.37314224243164,140021200,0.0,0.0,-1.0598068237304688,0.0,1.0598068237304688,41.42827110290527,43.911816975992046,38.944725229818495,37.99200161711606,40.904617075308686,0.8248176574707031,3937.314224243164,40.904617075308686
266,266,266,266,2018-04-09,40.73280606097769,41.502478509994205,40.72561313406431,40.77356719970703,116070800,0.0,0.0,0.4004249572753906,0.4004249572753906,0.0,41.30922317504883,43.67456463782855,38.9438817122691,43.284676731725284,40.8871437585618,-0.6521759033203125,3977.356719970703,40.8871437585618
267,267,267,267,2018-04-10,41.4808966566474,41.72067062576096,41.128428629357614,41.54084014892578,113634400,0.0,0.0,0.76727294921875,0.76727294921875,0.0,41.207678413391115,43.335820787872215,39.079536038910014,47.64385301856255,40.974303277277,1.1772842407226562,4054.084014892578,40.974303277276995
268,268,268,268,2018-04-11,41.296272135415,41.70149075273549,41.16919221690936,41.34662628173828,89726400,0.0,0.0,-0.1942138671875,0.0,0.1942138671875,41.117403221130374,43.05014261713037,39.18466382513038,51.49727884092668,41.0239463445385,1.4290580749511719,4034.662628173828,41.0239463445385
269,269,269,269,2018-04-12,41.579211756007545,41.9604515520302,41.49049288483661,41.75424575805664,91557200,0.0,0.0,0.4076194763183594,0.4076194763183594,0.0,41.06585216522217,42.867044097337434,39.2646602331069,56.89703953290979,41.12131959967425,1.52496337890625,4075.424575805664,41.12131959967425
270,270,270,270,2018-04-13,41.90770323897501,42.161863116706094,41.68471515485061,41.89571380615234,100497200,0.0,0.0,0.14146804809569602,0.14146804809569602,0.0,41.0188570022583,42.67455390619053,39.36316009832607,63.973758072866964,41.224572160538,1.9301795959472585,4089.5713806152335,41.224572160538
271,271,271,271,2018-04-16,41.96764283677337,42.24578155425198,41.919688768609,42.15706634521485,86313600,0.0,0.0,0.2613525390625142,0.2613525390625142,0.0,40.9924819946289,42.554361410325036,39.43060257893277,55.39068642171936,41.34890471849492,1.7815208435058736,4115.706634521485,41.34890471849492
272,272,272,272,2018-04-17,42.31771543775535,42.90516101797036,42.29853307832592,42.73731994628906,106421600,0.0,0.0,0.5802536010742116,0.5802536010742116,0.0,41.02772846221924,42.710390524759404,39.34506639967907,68.8355787054694,41.53402674886748,1.5896987915038991,4173.731994628906,41.534026748867475
273,273,273,273,2018-04-18,42.63421789973148,42.876392001411695,42.41122981734682,42.64141082763672,83018000,0.0,0.0,-0.09590911865234375,0.0,0.09590911865234375,41.05889949798584,42.83531368154883,39.28248531442285,72.88482383173587,41.68167795937004,1.2084617614746094,4164.141082763672,41.68167795937004
274,274,274,274,2018-04-19,41.66313006361434,42.05396286508679,41.39938085158945,41.43294906616211,139235200,0.0,0.0,-1.2084617614746094,0.0,1.2084617614746094,41.077242088317874,42.8612166657707,39.29326751086505,58.78852328610231,41.64851410694232,1.0598068237304688,4043.294906616211,41.648514106942315
275,275,275,275,2018-04-20,40.90544211670097,41.05410081231298,39.66580743062462,39.73534393310547,261964400,0.0,0.0,-1.6976051330566406,0.0,1.6976051330566406,41.039717483520505,42.90257387299055,39.17686109405046,48.6102647367027,41.39342475043074,-1.0382232666015625,3873.534393310547,41.39342475043074
276,276,276,276,2018-04-23,40.001501976691976,40.02308076137408,39.34451981552205,39.620262145996094,146062000,0.0,0.0,-0.115081787109375,0.0,0.115081787109375,41.043314361572264,42.894757926010264,39.191870797134264,45.27172088220395,41.157003069839455,-1.9205780029296875,3862.0262145996094,41.157003069839455
277,277,277,277,2018-04-24,39.72336103496304,39.8816127645709,38.65636738896055,39.06877899169922,134768000,0.0,0.0,-0.551483154296875,0.0,0.551483154296875,40.92546615600586,42.95780619587392,38.8931261161378,36.6162315731151,40.8785731927541,-2.2778472900390625,3806.877899169922,40.8785731927541
278,278,278,278,2018-04-25,38.99204295365755,39.66341082072604,38.94169246735722,39.23900985717773,113528400,0.0,0.0,0.17023086547850852,0.17023086547850852,0.0,40.86923885345459,43.020711779148556,38.717765927760624,35.66274719401383,40.65996474801058,-2.5152359008789134,3823.9009857177725,40.65996474801058
279,279,279,279,2018-04-26,39.35170778199912,39.737744069059424,39.17187728166657,39.37568664550781,111852000,0.0,0.0,0.13667678833008523,0.13667678833008523,0.0,40.84214477539062,43.05433206017985,38.62995749060139,42.587339593211844,40.48872766767688,-2.520027160644524,3837.5686645507812,40.488727667676876
280,280,280,280,2018-04-27,39.32293883211234,39.402064696850445,38.514901564687456,38.92012023925781,142623200,0.0,0.0,-0.45556640625,0.0,0.45556640625,40.776686668395996,43.13198440747345,38.42138892931854,36.337951179130954,40.27958001055434,-3.2369461059570384,3792.0120239257812,40.27958001055434
281,281,281,281,2018-04-30,38.87455946523842,40.10459758704875,38.80502295697061,39.62504959106445,169709600,0.0,0.0,0.7049293518066406,0.7049293518066406,0.0,40.75966243743896,43.14322670228843,38.376098172589494,35.74741277682139,40.192309287955695,-3.1122703552246094,3862.5049591064453,40.192309287955695
282,282,282,282,2018-05-01,39.90079511900042,40.56976301782584,39.62745288547396,40.5457878112793,214277600,0.0,0.0,0.9207382202148438,0.9207382202148438,0.0,40.76817455291748,43.14735550830657,38.38899359752839,44.62335161106088,40.23943975773218,-2.095623016357422,3954.5787811279297,40.23943975773218
283,283,283,283,2018-05-02,42.01559127746145,42.6198226996536,41.67271626028227,42.336891174316406,266157600,0.0,0.0,1.7911033630371094,1.7911033630371094,0.0,40.82763805389404,43.3004208483132,38.35485525947488,53.29891656734877,40.51909994661008,0.9039421081542969,4133.689117431641,40.519099946610076
284,284,284,284,2018-05-03,42.17145717358995,42.55988992779312,41.82618198822655,42.41362762451172,136272800,0.0,0.0,0.0767364501953125,0.0767364501953125,0.0,40.876671981811526,43.433902818831434,38.31944114479162,52.9540624233025,40.77170363699696,2.67828369140625,4141.362762451172,40.77170363699696
285,285,285,285,2018-05-04,42.73971640487063,44.17836043532911,42.7205340454252,44.07765579223633,224805200,0.0,0.0,1.6640281677246094,1.6640281677246094,0.0,41.061897659301756,43.96381476694986,38.15998055165365,59.443536403881744,41.212497257695546,4.457393646240234,4307.765579223633,41.212497257695546
286,286,286,286,2018-05-07,44.401349700242825,44.99838830608765,44.29824863143927,44.39655685424805,169805600,0.0,0.0,0.31890106201171875,0.31890106201171875,0.0,41.24304714202881,44.48649495596945,37.999599328088166,58.373681598380394,41.63703853723588,5.327777862548828,4339.655685424805,41.63703853723588
287,287,287,287,2018-05-08,44.35579876434444,44.65071979440918,44.039295291173445,44.60995864868164,113611200,0.0,0.0,0.21340179443359375,0.21340179443359375,0.0,41.3965030670166,44.96004569328716,37.83296044074605,59.81824816712766,42.03342788542865,5.370948791503913,4360.995864868164,42.03342788542865
288,288,288,288,2018-05-09,44.72984444947397,44.93365017258376,44.41094456179031,44.9240608215332,92844800,0.0,0.0,0.3141021728515625,0.3141021728515625,0.0,41.57537479400635,45.459307009308716,37.691442578703985,69.11767900772416,42.4188456102426,5.548374176025391,4392.40608215332,42.4188456102426
289,289,289,289,2018-05-10,45.015169336432365,45.64577243014957,44.9935868971641,45.56664657592773,111957200,0.0,0.0,0.6425857543945241,0.6425857543945241,0.0,41.7659948348999,46.02656454494552,37.50542512485428,86.10460939053671,42.83855240566728,6.646526336669915,4456.6646575927725,42.83855240566728
290,290,290,290,2018-05-11,45.60997580747663,45.747172089924575,45.11894864148561,45.39334487915039,104848800,0.1825,0.0,-0.17330169677733664,0.0,0.17330169677733664,41.9408763885498,46.48903212222027,37.392720654879334,85.48829085888302,43.1791914021317,5.7682952880859375,4439.334487915039,43.1791914021317
291,291,291,291,2018-05-14,45.49444220175057,45.619606505256655,45.21764027393462,45.28744125366211,83115200,0.0,0.0,-0.10590362548828125,0.0,0.10590362548828125,42.097395133972164,46.876686470350045,37.31810379759428,90.44287112791058,43.46029138233576,4.7416534423828125,4428.744125366211,43.46029138233576
292,292,292,292,2018-05-15,44.95768350403569,45.027488153683805,44.55331162535227,44.87584686279297,94780800,0.0,0.0,-0.4115943908691406,0.0,0.4115943908691406,42.20432147979736,47.1311313792602,37.27751158033452,85.54314762814455,43.64903211306339,2.5389556884765625,4387.584686279297,43.64903211306339
293,293,293,293,2018-05-16,44.78678062071541,45.36205000392834,44.76992995941477,45.29465103149414,76732400,0.0,0.0,0.4188041687011719,0.4188041687011719,0.0,42.33698348999023,47.445270648916264,37.2286963310642,86.03983839431181,43.86844796885416,2.881023406982422,4429.465103149414,43.86844796885416
294,294,294,294,2018-05-17,45.25134021353818,45.47037683752582,44.85659462667128,45.00823593139648,69176000,0.0,0.0,-0.28641510009766336,0.0,0.28641510009766336,42.51574783325195,47.73521788483983,37.296277781664074,87.84943354969987,44.02041969719314,0.9305801391601491,4400.8235931396475,44.02041969719314
